,0
9111,0.996125
9112,0.996675
9113,0.996975
9114,0.997925
9115,0.998325
9116,0.998675
9117,0.998775
9118,0.99875
9119,0.999175
9120,0.99925
9121,0.99965
9122,0.9995
9123,0.9997
9124,0.999425
9125,0.999725
9126,0.999775
9127,0.9997
9128,0.999675
9129,0.999775
9130,0.9997
9131,0.999925
9132,0.999875
9133,0.9999
9134,0.99995
9135,0.999925
9136,0.99995
9137,0.999975
9138,0.99995
9139,1.0
9140,0.999975
9141,0.999975
9142,1.0
9143,1.0
9144,0.999975
9145,0.999975
9146,1.0
9147,1.0
9148,1.0
9149,0.999975
9150,1.0
9151,1.0
9152,1.0
9153,0.999975
9154,1.0
9155,1.0
9156,1.0
9157,1.0
9158,1.0
9159,1.0
9160,1.0
9161,1.0
9162,1.0
9163,1.0
9164,1.0
9165,1.0
9166,1.0
9167,1.0
9168,1.0
9169,0.99995
9170,1.0
9171,1.0
9172,1.0
9173,1.0
9174,1.0
9175,1.0
9176,1.0
9177,1.0
9178,1.0
9179,1.0
9180,1.0
9181,1.0
9182,1.0
9183,1.0
9184,1.0
9185,1.0
9186,1.0
9187,1.0
9188,1.0
9189,1.0
9190,1.0
9191,1.0
9192,1.0
9193,1.0
9194,1.0
9195,1.0
9196,1.0
9197,1.0
9198,1.0
9199,1.0
9200,0.96955
9201,0.975275
9202,0.980775
9203,0.984475
9204,0.987075
9205,0.9891
9206,0.991375
9207,0.9932
9208,0.994825
9209,0.995575
9210,0.9959
9211,0.996875
9212,0.997525
9213,0.99775
9214,0.998075
9215,0.99855
9216,0.99875
9217,0.9992
9218,0.999225
9219,0.999275
9220,0.999475
9221,0.99945
9222,0.99975
9223,0.99965
9224,0.9997
9225,0.99975
9226,0.999675
9227,0.99975
9228,0.9999
9229,0.99985
9230,0.999925
9231,0.9998
9232,0.9999
9233,0.999925
9234,0.999925
9235,0.999925
9236,0.999925
9237,0.999975
9238,1.0
9239,0.999975
9240,0.999925
9241,0.999975
9242,1.0
9243,0.99995
9244,0.99995
9245,1.0
9246,1.0
9247,0.999975
9248,1.0
9249,1.0
9250,1.0
9251,1.0
9252,1.0
9253,0.999975
9254,1.0
9255,1.0
9256,1.0
9257,1.0
9258,1.0
9259,1.0
9260,0.999975
9261,1.0
9262,1.0
9263,1.0
9264,1.0
9265,1.0
9266,1.0
9267,1.0
9268,1.0
9269,1.0
9270,1.0
9271,1.0
9272,1.0
9273,1.0
9274,1.0
9275,1.0
9276,1.0
9277,1.0
9278,1.0
9279,1.0
9280,1.0
9281,1.0
9282,1.0
9283,1.0
9284,1.0
9285,1.0
9286,1.0
9287,1.0
9288,1.0
9289,1.0
9290,1.0
9291,1.0
9292,1.0
9293,1.0
9294,1.0
9295,1.0
9296,1.0
9297,1.0
9298,1.0
9299,1.0
9300,0.97395
9301,0.978575
9302,0.983225
9303,0.987075
9304,0.988775
9305,0.99145
9306,0.993025
9307,0.9941
9308,0.995725
9309,0.9967
9310,0.997
9311,0.997275
9312,0.99825
9313,0.9985
9314,0.998725
9315,0.99875
9316,0.99905
9317,0.999125
9318,0.999125
9319,0.999475
9320,0.99935
9321,0.999625
9322,0.9996
9323,0.99965
9324,0.99975
9325,0.99975
9326,0.9998
9327,0.999925
9328,0.999975
9329,0.99985
9330,0.9999
9331,0.999825
9332,1.0
9333,0.999975
9334,0.99995
9335,0.99995
9336,0.999925
9337,1.0
9338,1.0
9339,0.999925
9340,1.0
9341,0.999975
9342,1.0
9343,0.99995
9344,0.99995
9345,1.0
9346,1.0
9347,1.0
9348,1.0
9349,0.999975
9350,0.999975
9351,1.0
9352,1.0
9353,1.0
9354,1.0
9355,1.0
9356,1.0
9357,1.0
9358,1.0
9359,1.0
9360,1.0
9361,1.0
9362,1.0
9363,1.0
9364,1.0
9365,1.0
9366,1.0
9367,1.0
9368,1.0
9369,1.0
9370,1.0
9371,1.0
9372,1.0
9373,1.0
9374,1.0
9375,1.0
9376,1.0
9377,1.0
9378,1.0
9379,1.0
9380,1.0
9381,1.0
9382,1.0
9383,1.0
9384,1.0
9385,1.0
9386,1.0
9387,1.0
9388,1.0
9389,1.0
9390,1.0
9391,1.0
9392,1.0
9393,1.0
9394,1.0
9395,1.0
9396,1.0
9397,1.0
9398,1.0
9399,1.0
9400,0.978525
9401,0.9827
9402,0.987425
9403,0.9891
9404,0.9919
9405,0.992775
9406,0.994775
9407,0.9954
9408,0.996125
9409,0.996875
9410,0.99785
9411,0.998025
9412,0.998075
9413,0.998425
9414,0.9991
9415,0.999125
9416,0.999325
9417,0.999325
9418,0.999325
9419,0.99965
9420,0.9997
9421,0.999525
9422,0.9998
9423,0.99975
9424,0.999925
9425,0.999875
9426,0.9999
9427,0.999875
9428,0.99995
9429,0.999975
9430,0.999875
9431,0.999925
9432,0.99995
9433,0.999925
9434,0.99995
9435,1.0
9436,1.0
9437,0.99985
9438,0.999925
9439,0.999975
9440,1.0
9441,1.0
9442,1.0
9443,1.0
9444,1.0
9445,1.0
9446,0.999975
9447,1.0
9448,1.0
9449,0.999975
9450,0.999975
9451,0.999975
9452,1.0
9453,1.0
9454,1.0
9455,1.0
9456,1.0
9457,1.0
9458,1.0
9459,1.0
9460,1.0
9461,1.0
9462,1.0
9463,1.0
9464,1.0
9465,1.0
9466,1.0
9467,1.0
9468,1.0
9469,1.0
9470,1.0
9471,1.0
9472,1.0
9473,1.0
9474,1.0
9475,1.0
9476,1.0
9477,1.0
9478,1.0
9479,1.0
9480,1.0
9481,1.0
9482,1.0
9483,1.0
9484,1.0
9485,1.0
9486,1.0
9487,1.0
9488,1.0
9489,1.0
9490,1.0
9491,1.0
9492,1.0
9493,1.0
9494,1.0
9495,1.0
9496,1.0
9497,1.0
9498,1.0
9499,1.0
9500,0.982525
9501,0.987625
9502,0.9895
9503,0.992125
9504,0.993725
9505,0.99445
9506,0.995825
9507,0.996775
9508,0.997175
9509,0.9974
9510,0.9983
9511,0.998425
9512,0.9989
9513,0.9992
9514,0.99915
9515,0.9992
9516,0.999125
9517,0.999525
9518,0.9996
9519,0.999575
9520,0.99975
9521,0.999725
9522,0.999775
9523,0.9998
9524,0.99985
9525,0.999875
9526,0.999775
9527,0.9999
9528,0.999925
9529,0.9999
9530,0.999975
9531,0.999975
9532,0.999925
9533,1.0
9534,1.0
9535,0.999925
9536,0.999975
9537,0.999975
9538,0.999975
9539,1.0
9540,1.0
9541,0.999975
9542,1.0
9543,1.0
9544,1.0
9545,1.0
9546,1.0
9547,1.0
9548,1.0
9549,1.0
9550,1.0
9551,0.999975
9552,1.0
9553,1.0
9554,1.0
9555,1.0
9556,1.0
9557,1.0
9558,1.0
9559,1.0
9560,1.0
9561,1.0
9562,1.0
9563,1.0
9564,1.0
9565,1.0
9566,1.0
9567,1.0
9568,1.0
9569,1.0
9570,1.0
9571,1.0
9572,1.0
9573,1.0
9574,1.0
9575,1.0
9576,1.0
9577,1.0
9578,1.0
9579,1.0
9580,1.0
9581,1.0
9582,1.0
9583,1.0
9584,1.0
9585,1.0
9586,1.0
9587,1.0
9588,1.0
9589,1.0
9590,1.0
9591,1.0
9592,1.0
9593,1.0
9594,1.0
9595,1.0
9596,1.0
9597,1.0
9598,1.0
9599,1.0
9600,0.9875
9601,0.989625
9602,0.9922
9603,0.994375
9604,0.995575
9605,0.99685
9606,0.997075
9607,0.997425
9608,0.998275
9609,0.99815
9610,0.9985
9611,0.999025
9612,0.9994
9613,0.999275
9614,0.999375
9615,0.999625
9616,0.9994
9617,0.9995
9618,0.99975
9619,0.999725
9620,0.99985
9621,0.999775
9622,0.999775
9623,0.9999
9624,0.999875
9625,0.9999
9626,0.9999
9627,0.99985
9628,0.99985
9629,1.0
9630,0.999975
9631,0.999975
9632,0.999975
9633,0.999975
9634,0.999975
9635,0.999975
9636,1.0
9637,1.0
9638,1.0
9639,1.0
9640,1.0
9641,1.0
9642,1.0
9643,1.0
9644,1.0
9645,1.0
9646,0.999975
9647,1.0
9648,1.0
9649,1.0
9650,1.0
9651,1.0
9652,1.0
9653,1.0
9654,1.0
9655,1.0
9656,1.0
9657,1.0
9658,1.0
9659,1.0
9660,1.0
9661,1.0
9662,1.0
9663,1.0
9664,1.0
9665,1.0
9666,1.0
9667,1.0
9668,1.0
9669,1.0
9670,1.0
9671,1.0
9672,1.0
9673,1.0
9674,1.0
9675,1.0
9676,1.0
9677,1.0
9678,1.0
9679,1.0
9680,1.0
9681,1.0
9682,1.0
9683,1.0
9684,1.0
9685,1.0
9686,1.0
9687,1.0
9688,1.0
9689,1.0
9690,1.0
9691,1.0
9692,1.0
9693,1.0
9694,1.0
9695,1.0
9696,1.0
9697,1.0
9698,1.0
9699,1.0
9700,0.99105
9701,0.993625
9702,0.9952
9703,0.99625
9704,0.997225
9705,0.998125
9706,0.998075
9707,0.998525
9708,0.999025
9709,0.998925
9710,0.998875
9711,0.999275
9712,0.999475
9713,0.9994
9714,0.999675
9715,0.99975
9716,0.9996
9717,0.9998
9718,0.99985
9719,0.99995
9720,0.9999
9721,0.99995
9722,0.999925
9723,0.999975
9724,0.999975
9725,0.99995
9726,0.99995
9727,0.999975
9728,0.999975
9729,0.999975
9730,1.0
9731,0.99995
9732,1.0
9733,1.0
9734,0.999975
9735,1.0
9736,0.99995
9737,0.999975
9738,1.0
9739,1.0
9740,1.0
9741,1.0
9742,1.0
9743,0.999975
9744,1.0
9745,1.0
9746,1.0
9747,0.999975
9748,1.0
9749,1.0
9750,1.0
9751,1.0
9752,0.999975
9753,1.0
9754,1.0
9755,1.0
9756,1.0
9757,1.0
9758,1.0
9759,1.0
9760,1.0
9761,1.0
9762,1.0
9763,1.0
9764,1.0
9765,1.0
9766,1.0
9767,1.0
9768,1.0
9769,1.0
9770,1.0
9771,1.0
9772,1.0
9773,1.0
9774,1.0
9775,1.0
9776,1.0
9777,1.0
9778,1.0
9779,1.0
9780,1.0
9781,1.0
9782,1.0
9783,1.0
9784,1.0
9785,1.0
9786,1.0
9787,1.0
9788,1.0
9789,1.0
9790,1.0
9791,1.0
9792,1.0
9793,1.0
9794,1.0
9795,1.0
9796,1.0
9797,1.0
9798,1.0
9799,1.0
9800,0.996025
9801,0.99645
9802,0.99725
9803,0.9981
9804,0.998625
9805,0.999
9806,0.9993
9807,0.9991
9808,0.99935
9809,0.999575
9810,0.99975
9811,0.9997
9812,0.999825
9813,0.999925
9814,0.9999
9815,0.999875
9816,0.999925
9817,0.9999
9818,0.999925
9819,0.999825
9820,0.99995
9821,1.0
9822,1.0
9823,0.999975
9824,0.999975
9825,0.999975
9826,0.999975
9827,1.0
9828,0.999975
9829,1.0
9830,1.0
9831,0.999975
9832,0.999975
9833,0.999975
9834,1.0
9835,1.0
9836,1.0
9837,1.0
9838,1.0
9839,1.0
9840,1.0
9841,1.0
9842,1.0
9843,1.0
9844,1.0
9845,1.0
9846,1.0
9847,1.0
9848,1.0
9849,1.0
9850,1.0
9851,1.0
9852,1.0
9853,1.0
9854,1.0
9855,1.0
9856,1.0
9857,1.0
9858,1.0
9859,1.0
9860,1.0
9861,1.0
9862,1.0
9863,1.0
9864,1.0
9865,1.0
9866,1.0
9867,1.0
9868,1.0
9869,1.0
9870,1.0
9871,1.0
9872,1.0
9873,1.0
9874,1.0
9875,1.0
9876,1.0
9877,1.0
9878,1.0
9879,1.0
9880,1.0
9881,1.0
9882,1.0
9883,1.0
9884,1.0
9885,1.0
9886,1.0
9887,1.0
9888,1.0
9889,1.0
9890,1.0
9891,1.0
9892,1.0
9893,1.0
9894,1.0
9895,1.0
9896,1.0
9897,1.0
9898,1.0
9899,1.0
9900,1.0
9901,1.0
9902,1.0
9903,1.0
9904,1.0
9905,1.0
9906,1.0
9907,1.0
9908,1.0
9909,1.0
9910,1.0
9911,1.0
9912,1.0
9913,1.0
9914,1.0
9915,1.0
9916,1.0
9917,1.0
9918,1.0
9919,1.0
9920,1.0
9921,1.0
9922,1.0
9923,1.0
9924,1.0
9925,1.0
9926,1.0
9927,1.0
9928,1.0
9929,1.0
9930,1.0
9931,1.0
9932,1.0
9933,1.0
9934,1.0
9935,1.0
9936,1.0
9937,1.0
9938,1.0
9939,1.0
9940,1.0
9941,1.0
9942,1.0
9943,1.0
9944,1.0
9945,1.0
9946,1.0
9947,1.0
9948,1.0
9949,1.0
9950,1.0
9951,1.0
9952,1.0
9953,1.0
9954,1.0
9955,1.0
9956,1.0
9957,1.0
9958,1.0
9959,1.0
9960,1.0
9961,1.0
9962,1.0
9963,1.0
9964,1.0
9965,1.0
9966,1.0
9967,1.0
9968,1.0
9969,1.0
9970,1.0
9971,1.0
9972,1.0
9973,1.0
9974,1.0
9975,1.0
9976,1.0
9977,1.0
9978,1.0
9979,1.0
9980,1.0
9981,1.0
9982,1.0
9983,1.0
9984,1.0
9985,1.0
9986,1.0
9987,1.0
9988,1.0
9989,1.0
9990,1.0
9991,1.0
9992,1.0
9993,1.0
9994,1.0
9995,1.0
9996,1.0
9997,1.0
9998,1.0
9999,1.0
